Time	Iteration	AverageReward	StdRewards	MaxRewardRollout	MinRewardRollout	timesteps
674.1156094074249	2070	369.2253239900471	26.101896759093254	409.4855087250184	332.3245575705491	33120000
677.3686280250549	2080	376.77760573741165	23.537057886990603	408.88667069099347	348.4764346978037	33280000
680.6967151165009	2090	474.3277046185187	30.16779936032201	575.8653236146375	456.47740329617125	33440000
683.9477317333221	2100	481.1397623401901	3.055696638747657	489.4917721778116	476.3031575096627	33600000
687.1713712215424	2110	460.9207535121325	6.565158653243471	483.3866832017449	454.0326985664396	33760000
690.435400724411	2120	343.3565678816113	2.2310248310321037	349.12493338014787	338.72363068592523	33920000
693.6533873081207	2130	433.76116228063745	29.612791095650977	464.3866142395613	353.0090593409338	34080000
696.8589036464691	2140	452.7489137180222	37.79092964485018	527.4402550054733	278.883511507699	34240000
700.0939049720764	2150	601.3820201534087	6.919208799392287	623.6275528220709	596.0686471359205	34400000
703.6645774841309	2160	422.61361675483107	51.33007310895967	533.3199483748069	325.14970188947757	34560000
707.1758346557617	2170	404.87962548348855	32.7539721751311	516.4636128968777	349.57208771669957	34720000
710.4678885936737	2180	462.18998308587084	1.9095022350066286	465.84986091322327	459.158023993851	34880000
713.6988868713379	2190	588.7708749553192	1.6200657178734141	591.4628463034875	586.1756484562505	35040000
716.8764839172363	2200	577.7133745587244	1.4917714933476944	580.3920325831891	575.1205567940873	35200000
720.1405131816864	2210	534.2904166510459	1.4818476708302424	537.1083499367148	531.5051285509118	35360000
723.3434844017029	2220	532.1980974600551	1.6654184656314983	535.2084760923143	528.9931236860508	35520000
726.5744826793671	2230	528.2541822871522	1.5035598563217234	531.5567848345819	525.7279053948627	35680000
729.8184924125671	2240	527.6645114781248	1.7527684737032903	531.2183292964849	524.8948087873716	35840000
733.2326617240906	2250	567.3429614940161	2.311696249862902	571.7165308850426	563.9733412926017	36000000
736.4510586261749	2260	535.1137481329138	1.7087453652702227	538.7007514282728	532.3511230153188	36160000
739.7791483402252	2270	562.2937803482674	3.284330604601879	567.8993013948678	558.1452438749774	36320000
743.3234355449677	2280	543.4819051883637	1.8566717880933712	546.4455162610186	539.4521361411487	36480000
746.6184930801392	2290	488.8569307630928	0.9370860915965851	491.00469440023096	487.76892218514695	36640000
749.9866187572479	2300	522.5971596623596	2.2126307381190364	526.6606070711327	518.8928190346537	36800000
753.3387286663055	2310	519.9596269426119	2.3004456075930793	525.6532976835132	516.4641935786689	36960000
756.7589027881622	2320	519.4667632629967	2.4168732082630697	523.6925308091381	515.831905005989	37120000
760.1180191040039	2330	518.5606130131375	2.5127496292736473	522.789521915417	514.455699310512	37280000
763.4541149139404	2340	568.1457253932607	2.0376580336607812	572.5255701348083	564.6189281076339	37440000
766.7711925506592	2350	526.5467966250468	1.3946505004071805	529.32927626064	523.7387631511001	37600000
770.0952770709991	2360	533.9194406685968	1.7721468055579015	536.9809551366784	530.6214415377267	37760000
773.403345823288	2370	532.5081283006722	2.1244937528296037	536.885651576723	528.9924722522608	37920000
776.9716584682465	2380	534.1397734872268	2.1164203165521736	539.0407379456663	531.1916649115608	38080000
780.2607100009918	2390	537.2953632986053	2.187206288026279	541.6824483041897	533.9696353006835	38240000
783.514728307724	2400	538.9736738817667	1.7557384837415315	541.7531144209231	535.6433452356181	38400000
786.8207967281342	2410	539.2698324929729	1.6865119715439838	542.3061128398303	535.7164607877158	38560000
790.1188561916351	2420	579.2421506489153	2.08846831446062	583.0455654144083	575.6161719293631	38720000
793.3718745708466	2430	534.9317473735475	2.174565234510296	539.0970212557967	531.5942176373559	38880000
796.6469132900238	2440	538.9014563197427	1.4931376915750132	541.3195955336099	536.6931878288653	39040000
799.9049363136292	2450	539.0264823920446	2.0664971833873613	542.8746699868088	535.9600398320862	39200000
803.1699666976929	2460	539.2475373215494	1.7706155204563028	542.6909942913076	535.257135441169	39360000
806.4089710712433	2470	539.2769322681011	2.1351863508112605	542.7638802520303	536.1456978501491	39520000
809.7350585460663	2480	537.0526936471484	1.8888634575362677	540.3791265485025	533.6352310333781	39680000
812.9780662059784	2490	537.0120216083513	1.6760384286548893	539.7553314770347	533.4678225801382	39840000
816.2180726528168	2500	540.4059074087337	1.577324094787566	542.6293790594841	536.9418613656778	40000000
819.4841043949127	2510	537.9329551781891	1.3489054285955357	539.982182857478	535.1227012307293	40160000
822.7401237487793	2520	536.7488286604929	1.2223750622721514	538.8711698933602	534.1007152233907	40320000
826.0271744728088	2530	535.4085891360705	1.9053858525975707	538.1749687255924	532.1184410049658	40480000
829.3012132644653	2540	533.9657173201816	1.5440921711521778	536.7364634903389	530.9036524419796	40640000
832.8424978256226	2550	538.3022975571761	1.5658328228443243	541.408339974198	535.3332489617524	40800000
836.1155352592468	2560	537.3226609757489	30.314852668352383	585.6406092891245	449.6757364458363	40960000
839.4135947227478	2570	536.2466808216877	1.3237917817139297	538.6312147859753	533.0623249606535	41120000
842.6185684204102	2580	542.9964854765634	1.4016705226700878	545.0117862742374	540.4750790918541	41280000
845.8735897541046	2590	588.7162659680706	1.2318065682398498	590.8288837746071	586.1770835544105	41440000
849.1306111812592	2600	543.4534393904916	2.078104998326878	547.7976209771787	540.6641156940374	41600000
852.4917302131653	2610	584.5860676546147	1.4567535127861004	587.0302290726779	581.4591788662168	41760000
855.7747762203217	2620	581.0083648507365	4.276691484349473	588.9449776333408	574.9320150436379	41920000
859.0287954807281	2630	561.4662523288218	5.3122351538717565	572.9900255104885	554.3052414826183	42080000
862.3348643779755	2640	548.0129218663614	1.3787487819167765	550.4169952269071	545.3136827177996	42240000
865.6859722137451	2650	518.6719345957595	53.24114566343878	617.1242517556701	470.0712235803679	42400000
868.926999092102	2660	555.9049901874581	5.744116792722354	570.1915046813159	550.0010273277004	42560000
872.1529929637909	2670	567.7791603895396	49.70362932189617	600.0371294926251	399.9534235148885	42720000
875.4015171527863	2680	592.5315020954245	2.113601915404183	597.7932683584112	589.6274461797029	42880000
878.6532077789307	2690	590.1328580520641	1.856626344691396	594.0112683089918	587.1063878023202	43040000
881.8521761894226	2700	591.5850406925834	1.6060763243323133	594.266138760945	588.794043881176	43200000
885.094183921814	2710	631.3397386775764	0.9031972719424823	632.9076776591763	629.521252222927	43360000
888.322179555893	2720	591.1431697039699	1.6132870772717811	594.6108146777705	588.6319618809383	43520000
891.537162065506	2730	757.4020846892827	34.010539361390585	772.6085467925229	618.1468964701295	43680000
894.7791702747345	2740	762.6105778264682	20.098154596984674	773.7468022495044	712.1272635477742	43840000
898.3675005435944	2750	760.3733568631073	31.576638054812232	774.6419237588576	674.4768698528372	44000000
901.5764772891998	2760	773.0342938557978	4.060558360611891	776.9707917804261	764.1296084739081	44160000
904.9085688591003	2770	770.0816506404017	15.256757345088763	777.1353978341187	713.9802230366074	44320000
908.1365659236908	2780	772.9394726721699	4.817346542522688	777.568259917603	760.644685581025	44480000
